,CB9_AGECAT_SERVE_0,CB9_AGECAT_SERVE_1,CB9_AGECAT_SERVE_2,CB9_AGECAT_SERVE_3,CB9_AGECAT_SERVE_4,CB9_AGECAT_SERVE_5,CB9_AGECAT_SERVE_SA,CB9_METH_CASEID,CB9_PRGM_AUSPICE_EXP,CB9_RVNU_CENTER_FUND_COMBO,CB9_RVNU_CHRG,CB9_RVNU_CNTRBTNS,CB9_RVNU_GOVT_FEDERAL,CB9_RVNU_GOVT_LOCAL,CB9_RVNU_GOVT_STATE,CB9_RVNU_PUBLIC_PRIVATE_MIX,CB9_SERVE_0TO3YRS,CB9_SERVE_0TO5YRS,CB9_SERVE_3TO5YRS,WF9_A12_COLLENROLL,WF9_A13_COURSEOBS,WF9_A14_FUFILL_REQ,WF9_A17_CULTTRAIN,WF9_A18_HELP_SUP,WF9_A19_HRS_SKILLS,WF9_A20_DEMSKILLS_OBS,WF9_ATTITUDES_PMS_PROG,WF9_ATTITUDES_PMS_PROG_IMP,WF9_ATTITUDES_PMS_TOT_TRAD,WF9_ATTITUDES_PMS_TOT_TRAD_IMP,WF9_ATTITUDES_PMS_TRAD,WF9_ATTITUDES_PMS_TRAD_IMP,WF9_C1_MOSTOFTEN,WF9_C5_OVER4HR_TRAIN,WF9_CAREER_CERT,WF9_CAREER_CERT_CDA,WF9_CAREER_CERT_ECE,WF9_CAREER_EXPERIENCE,WF9_CAREER_HBPAID,WF9_CAREER_PROFASSOC,WF9_CAREER_REASON,WF9_CAREER_SEARCH,WF9_CAREER_SEARCH_WHY,WF9_CAREER_UNION,WF9_CB_COMM_POVERTY_DENSITY,WF9_CB_COMM_URBAN_DENSITY,WF9_CESD7_CUT,WF9_CESD7_IMP_FLAG,WF9_CESD7_TOT,WF9_CHAR_CH_6TO12,WF9_CHAR_CH_UNDER5,WF9_CHAR_COUNTRY_BORN,WF9_CHAR_EDUC,WF9_CHAR_EDUC_MAJOR,WF9_CHAR_FIRSTYRUS,WF9_CHAR_GENDER,WF9_CHAR_GOVT_PRGM,WF9_CHAR_HEALTH_INSRNCE,WF9_CHAR_HHINCOME,WF9_CHAR_HHINCOME_WORK,WF9_CHAR_HISP,WF9_CHAR_LANG,WF9_CHAR_MARITAL,WF9_CHAR_RACE,WF9_CHAR_YEAR_BORN,WF9_CL11_INTERPRETER_PRCNTCH,WF9_CL1_NUM_STAFF,WF9_CL2_A_ANY_STAFF_BLACK,WF9_CL2_B_ANY_STAFF_HISP,WF9_CL2_C_ANY_STAFF_WHITE,WF9_CL2_D_ANY_STAFF_ASIAN,WF9_CL5_NUM_CHCLASS,WF9_CL6A_A_PRCNT_CHCLASS_WHITE,WF9_CL6A_B_PRCNT_CHCLASS_BLACK,WF9_CL6A_C_PRCNT_CHCLASS_ASIAN,WF9_CL6A_D_PRCNT_CHCLASS_MIXED,WF9_CL6_PRCNT_CHCLASS_HISP,WF9_CL8A_FOOD_PRCNTCH,WF9_CLASSRM_3TO5,WF9_CLASSRM_UNDER3,WF9_CL_LANG_NONENGLISH_PRCNTCH,WF9_COMPLETE_DATE,WF9_D11_DEPRESSED,WF9_D11_EAT,WF9_D11_EFFORT,WF9_D11_GETGOING,WF9_D11_MIND,WF9_D11_RESTLESS,WF9_D11_SAD,WF9_D12_PAINT,WF9_D13_CRY,WF9_D14_HIT,WF9_D15_PUZZLE,WF9_D1_BEBAD,WF9_D1_DISAGREE,WF9_D1_DISPARENTS,WF9_D1_IDEAS,WF9_D1_OBEDIENCE,WF9_D1_OBEY,WF9_D1_OBEYTEACH,WF9_D1_POV,WF9_D1_PRETENDING,WF9_D1_RIGHT,WF9_DIS_HHCB_C,WF9_E20_SRHEALTH,WF9_G_ACTIVITY_IT_A,WF9_G_ACTIVITY_IT_B,WF9_G_ACTIVITY_IT_C,WF9_G_ACTIVITY_IT_D,WF9_G_ACTIVITY_IT_E,WF9_G_ACTIVITY_IT_F,WF9_G_ACTIVITY_IT_G,WF9_G_ACTIVITY_IT_I,WF9_G_ACTIVITY_PK_A,WF9_G_ACTIVITY_PK_B,WF9_G_ACTIVITY_PK_C,WF9_G_ACTIVITY_PK_D,WF9_G_ACTIVITY_PK_E,WF9_G_ACTIVITY_PK_F,WF9_G_ACTIVITY_PK_G,WF9_G_ACTIVITY_PK_I,WF9_INTERACTIONS_TOT,WF9_METH_2INTVWF,WF9_METH_CASEID,WF9_METH_DATA_SOURCE,WF9_METH_FILEVERSION,WF9_METH_PUBSCHFLAG,WF9_METH_VPSUPU,WF9_METH_VSTRATUMPU,WF9_METH_WEIGHT,WF9_MODE,WF9_PROFDEV_CLASSRMSTAFF,WF9_PROFDEV_COACH,WF9_PROFDEV_COURSE,WF9_PROFDEV_HELP_COST,WF9_PROFDEV_HELP_TIME,WF9_PROFDEV_HELP_TUITION,WF9_PROFDEV_HS_ONLINE,WF9_PROFDEV_MEETING,WF9_PROFDEV_TOPIC_HS,WF9_PROFDEV_TOPIC_NONHS,WF9_PROFDEV_WRKSHP,WF9_PROFDEV_WRKSHP_TYPE,WF9_QUEXLANG,WF9_REGION,WF9_WEIGHT_CLSM,WF9_WORK_BEHAVIOR,WF9_WORK_BEHAVIOR_SKILLS,WF9_WORK_BGCHK_DISCOURAGE,WF9_WORK_BGCHK_EASY,WF9_WORK_BGCHK_PROTECT,WF9_WORK_CH_HAPPY,WF9_WORK_CH_STRESS,WF9_WORK_CLASSES,WF9_WORK_CRCLM,WF9_WORK_DISABLED,WF9_WORK_FT,WF9_WORK_HELP_AVAILABLE,WF9_WORK_HRS_CAT,WF9_WORK_LANG_FAMILIES,WF9_WORK_LANG_PRCNT,WF9_WORK_LEARNING_SKILLS,WF9_WORK_MONTHS,WF9_WORK_MOVE_CLASSROOMS,WF9_WORK_PLAN,WF9_WORK_PLAN_WHEN,WF9_WORK_PRNTS_APPRCTE,WF9_WORK_PRNTS_BLAME,WF9_WORK_PRNTS_LATE,WF9_WORK_PRNTS_TALK,WF9_WORK_RESPECT,WF9_WORK_REVIEW,WF9_WORK_ROLE,WF9_WORK_SCREENTIME,WF9_WORK_TEAMWORK,WF9_WORK_WAGE,WF9_WORK_WAGE_IMP,WF9_WORK_YRS
1699,1,1,1,1,1,0,0,83096380,1,8,1,2,2,2,2,1,1,1,1,2,-2,1,2,2,2,2,19,0,21,0,10,0,-2,1,2,2,1,4,1,1,3,2,-2,2,1,2,0,0,0.0,2,0,1,5,4,1984,2,2,5,5,5,2,2,2,1,1984,0,2,2,2,1,2,12,100,-1,-1,-1,0,0,0,1,0,30-JUN-2019,1,1,1,1,1,1,1,1,4,2,1,1,3,4,4,1,4,3,4,4,1,1,2,2,2,2,3,4,4,2,2,-2,-2,-2,-2,-2,-2,-2,-2,4,0,93096381,1,22-OCT-2021,0,721,7,22.1631953566,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,22.8495393537,1,2,4,1,1,3,1,1,1,2,1,1,4,1,-2,2,12,1,1,1,3,1,1,2,1,2,1,4,1,14.0,0,13
1700,0,0,0,1,1,0,0,83096450,6,2,-1,-1,-1,1,1,4,0,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,1,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,93096451,2,22-OCT-2021,1,1807,18,3.0806800942, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,2,4.2664585978,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8
1701,0,1,1,1,1,1,1,83096460,1,4,1,2,-1,1,1,2,1,1,1,2,2,1,2,1,3,1,15,0,30,0,15,0,1,1,4,1,1,2,2,2,1,2,-2,2,1,1,0,0,0.0,0,0,3,7,4,2003,2,2,1,4,5,1,1,2,1,1968,0,2,2,1,2,2,12,-1,-1,-1,-1,100,0,0,1,92,30-APR-2019,1,1,1,1,1,1,1,1,4,2,1,2,3,4,2,2,4,5,4,2,2,1,1,6,6,6,6,6,6,6,6,5,2,2,4,2,3,3,3,4,0,93096461,1,22-OCT-2021,0,2222,22,76.5052879576,2,2,2,1,2,2,2,-2,2,2,3,2,-2,2,3,70.5067079041,1,2,4,4,1,3,1,1,1,2,1,2,5,4,70,2,12,1,1,4,3,1,2,2,1,1,2,4,1,10.0,0,2
1702,0,0,0,1,1,0,0,83096480,4,6,2,2,1,1,2,5,0,1,1,2,-2,-1,1,1,3,1,19,0,23.5,1,12.5,1,-2,1,3,1,2,1,2,2,6,2,-2,1,3,1,0,0,1.0,2,0,3,5,4,2003,2,2,7,4,5,1,1,2,-1,1978,0,2,1,1,2,2,18,0,56,0,0,44,0,1,0,28,30-APR-2019,1,2,1,1,1,1,1,1,4,2,1,2,4,4,4,-1,4,2,4,3,2,1,2,-2,-2,-2,-2,-2,-2,-2,-2,3,2,2,3,1,3,3,3,4,0,93096481,1,22-OCT-2021,0,1917,19,51.1964343245,1,1,1,2,2,1,1,1,2,1,9,1,1,1,1,30.6639543543,1,4,-1,-1,2,3,-1,1,1,2,1,2,3,1,100,4,12,1,1,4,1,1,1,1,2,1,1,3,2,11.42857142858,0,5
1703,0,0,1,1,1,0,0,83096540,1,2,1,1,2,1,2,2,1,1,1,2,-2,1,2,2,3,1,21,0,25,0,16,0,-2,1,4,1,1,5,2,2,3,2,-2,2,2,1,0,0,7.0,0,0,3,7,2,2003,2,2,5,3,3,2,1,2,3,1966,0,3,1,2,1,1,42,8,25,20,15,13,0,1,0,23,29-APR-2019,2,1,2,2,2,3,2,1,4,2,1,2,4,4,4,2,4,4,5,4,4,2,1,-2,-2,-2,-2,-2,-2,-2,-2,4,2,2,5,3,4,2,3,4,0,93096541,1,22-OCT-2021,0,1109,11,11.073967592,1,1,1,2,2,2,1,1,2,1,5,1,2,1,4,6.2579276142,2,6,3,3,1,3,2,1,1,2,1,2,5,5,98,6,12,1,1,2,3,1,1,2,2,2,2,4,1,15.0,0,13
1704,1,1,1,1,1,1,1,83096560,3,7,1,1,1,1,1,4,1,1,1,2,-2,1,1,2,5,1,20,0,34,0,24,0,-2,1,2,2,1,1,1,1,3,2,-2,2,3,3,0,0,7.0,1,0,1,4,-2,1975,2,2,6,1,7,2,2,1,2,1975,0,4,1,2,1,2,23,-2,-2,0,-2,9,4,1,0,9,04-JUN-2019,2,1,2,2,2,3,2,1,1,2,1,5,2,4,5,5,5,5,5,4,4,3,1,-2,-2,-2,-2,-2,-2,-2,-2,3,3,2,3,5,3,2,2,3,0,93096561,1,22-OCT-2021,0,1615,16,1701.2884475164,2,1,2,2,2,2,2,2,1,1,6,1,1,1,3,957.5248064623,3,2,1,4,1,3,3,4,1,2,1,1,5,-1,-2,2,12,3,1,2,3,3,3,3,5,1,2,4,5,9.375,0,5
1705,0,0,0,1,1,1,1,83096800,4,1,1,2,-1,-1,1,2,0,1,1,2,-2,1,1,1,2,2,20,0,27,0,17,0,-2,2,2,2,1,1,2,2,3,2,-2,2,3,1,0,0,6.0,0,0,1,4,-2,1990,2,-1,1,-1,-1,2,2,1,1,1990,0,3,2,2,1,2,18,-2,-2,0,-2,0,0,1,0,0,15-MAR-2019,2,1,2,2,1,3,2,4,4,2,3,1,2,3,5,4,5,5,5,5,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,5,3,2,2,1,4,5,4,2,0,93096801,1,22-OCT-2021,0,2007,20,21.9402168677,2,1,2,2,2,2,2,2,2,1,6,1,1,1,3,8.2980901358,2,2,3,1,1,3,2,1,1,2,2,1,1,1,-2,2,10,1,1,4,3,1,1,2,3,1,1,3,1,9.0,0,2
1706,0,0,0,0,1,0,0,83096810,5,2,2,2,1,1,1,5,0,1,1,2,-2,1,1,1,5,1,20,0,34,0,24,0,-2,1,1,2,2,3,2,2,6,-1,-1,1,2,1,0,0,1.0,0,0,3,8,2,1991,2,2,3,5,4,2,1,2,3,1965,22,2,2,2,1,1,18,0,11,56,0,33,0,1,0,89,10-MAY-2019,1,1,1,1,2,1,1,1,4,2,1,5,4,3,4,5,5,5,5,4,4,2,1,-2,-2,-2,-2,-2,-2,-2,-2,5,2,6,3,3,4,5,3,4,0,93096811,1,22-OCT-2021,0,1603,16,5.7662316426,1,1,1,2,2,2,2,1,1,1,-1,1,1,1,1,3.4536675497,1,2,3,-1,1,3,2,1,1,2,1,1,3,4,85,2,12,1,2,-2,3,1,2,1,1,1,1,3,1,-1.0,0,6
1707,0,0,0,1,1,0,0,83096820,3,3,2,1,1,-1,-1,5,0,1,1,2,-2,2,2,1,2,2,14,0,29,0,13,0,-2,1,1,2,2,6,2,2,3,2,-2,2,3,1,0,0,2.0,0,0,1,5,1,1950,2,2,7,2,4,2,2,3,2,1950,-2,2,1,2,1,2,28,25,54,0,0,21,0,1,0,21,05-JUN-2019,1,1,1,2,1,2,1,4,4,2,3,1,3,3,4,2,4,4,1,3,2,4,3,-2,-2,-2,-2,-2,-2,-2,-2,4,3,2,3,2,2,2,2,2,1,93096821,1,22-OCT-2021,0,1614,16,1061.188868105,1,1,2,2,2,2,2,2,2,1,1,1,2,1,3,298.6309191236,2,3,4,2,1,2,1,1,1,2,2,2,3,1,-2,3,9,1,2,-2,3,1,1,1,2,1,2,3,1,10.0,0,13
1708,0,0,0,1,1,0,0,83096820,3,3,2,1,1,-1,-1,5,0,1,1,2,-2,1,1,1,2,2,16,0,32,0,18,0,-2,3,4,1,1,1,1,2,3,1,2,2,3,1,0,0,0.0,0,0,1,7,1,1962,2,2,2,3,5,2,2,2,1,1962,6,-3,3,3,3,3,17,0,65,-1,-1,35,0,1,0,35,05-JUN-2019,1,1,1,1,1,1,1,4,4,2,1,2,3,3,3,4,5,4,4,3,3,4,3,-2,-2,-2,-2,-2,-2,-2,-2,6,6,6,6,6,6,6,6,3,1,93096822,1,22-OCT-2021,0,1614,16,1061.188868105,2,1,1,2,2,2,2,1,2,1,16,2,-2,1,3,298.6309191236,1,3,4,1,1,3,1,1,1,2,1,1,5,1,-2,3,9,1,1,-1,1,1,1,1,2,1,1,5,1,11.05,0,6
1709,1,1,1,1,1,0,0,83096840,3,1,1,2,2,2,1,2,1,1,1,1,2,1,1,2,5,2,16.25,1,33.75,4,20,3,-2,1,1,2,2,-1,1,2,6,2,-2,2,1,1,-1,-99,-1.0,0,0,3,4,1,1990,2,2,5,-1,5,2,2,2,2,1970,0,2,1,3,1,3,8,75,25,-1,-1,0,0,0,1,0,28-MAY-2019,-1,-1,-1,-1,-1,-1,-1,1,4,2,1,4,-1,3,4,-1,-1,4,4,2,-1,3,1,2,2,2,1,1,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,4,1,93096841,1,22-OCT-2021,0,1922,19,735.9273992573,2,1,-1,-1,2,2,2,1,-1,1,21,1,1,1,1,146.9271866074,2,-1,2,2,2,3,1,2,1,2,2,-1,1,1,-2,5,1,1,2,-2,3,1,3,1,2,2,2,4,2,12.25,6,4
1710,1,1,1,1,1,0,0,83096840,3,1,1,2,2,2,1,2,1,1,1,2,-2,1,1,2,4,1,17,0,31,0,18,0,-2,1,1,2,2,3,1,2,1,2,-2,2,1,1,0,0,0.0,0,0,1,4,-2,1958,2,1,7,2,4,2,2,4,1,1958,0,2,1,2,1,2,8,88,13,0,0,0,0,0,1,0,14-MAY-2019,1,1,1,1,1,1,1,1,4,2,2,2,4,3,4,4,4,4,4,2,4,3,2,2,2,2,2,3,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,3,1,93096842,1,22-OCT-2021,0,1922,19,735.9273992573,1,1,1,2,2,2,1,1,2,1,4,1,1,1,1,146.9271866074,1,6,2,2,1,3,1,1,1,2,1,2,5,1,-2,6,12,1,2,-2,3,1,2,1,2,2,1,4,1,12.0,0,4
1711,0,0,1,1,1,0,0,83096880,3,2,1,2,2,2,1,4,1,1,1,2,-2,-2,-2,1,4,1,22,0,24.25,1,16.25,1,-2,1,2,2,1,2,2,2,1,2,-2,2,1,1,0,0,0.0,2,0,1,8,2,1979,2,2,5,5,6,2,2,2,-1,1979,0,1,2,2,1,2,7,86,0,0,14,0,0,1,0,14,11-JUN-2019,1,1,1,1,1,1,1,1,4,2,3,2,4,4,5,2,5,4,5,4,-1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,3,2,2,3,2,2,2,2,3,0,93096881,1,22-OCT-2021,0,1604,16,24.4875572962,1,-2,2,2,-2,-2,-2,1,2,1,-2,2,-2,1,1,25.8444946329,1,2,4,1,1,3,1,1,1,2,2,1,1,-1,-2,2,10,1,1,2,3,1,2,1,1,1,2,4,1,17.0,0,2
1712,0,0,1,1,1,0,0,83096940,3,8,1,2,2,2,2,1,1,1,1,2,1,1,1,2,5,1,22,0,24,0,16,0,-2,1,2,2,1,2,1,2,3,1,2,2,1,1,0,0,0.0,0,0,1,7,1,1975,2,2,5,5,6,2,2,2,1,1975,-2,2,3,3,1,3,15,73,-1,20,7,0,0,1,1,20,30-MAY-2019,1,1,1,1,1,1,1,1,4,2,1,2,5,4,4,4,4,4,5,4,2,3,1,-2,-2,-2,-2,-2,-2,-2,-2,3,2,2,3,1,3,2,2,4,1,93096941,1,22-OCT-2021,0,2904,29,12.5832516351,2,1,2,1,2,2,2,1,1,1,-1,1,1,1,1,3.6810678824,2,1,4,1,1,3,1,1,1,2,2,2,1,-1,-2,1,10,1,1,2,2,1,3,1,2,2,2,4,2,18.0,0,5
1713,0,0,1,1,1,0,0,83096940,3,8,1,2,2,2,2,1,1,1,1,2,-2,1,1,2,5,2,16,0,29,0,15,0,-2,2,4,1,1,4,2,2,1,2,-2,2,1,1,0,0,0.0,0,0,1,7,4,1965,2,2,5,5,5,2,2,2,1,1965,0,1,2,2,1,2,11,64,0,27,9,0,0,1,1,36,20-MAY-2019,1,1,1,1,1,1,1,1,4,2,1,2,2,3,3,2,5,4,4,4,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,4,1,93096942,1,22-OCT-2021,0,2904,29,12.5832516351,1,2,2,2,2,1,1,1,2,1,17,1,2,1,1,3.6810678824,2,2,3,2,1,3,2,2,1,2,2,1,1,1,-2,2,9,1,1,4,3,1,3,1,1,1,2,4,1,22.5,0,13
1714,0,0,0,1,1,1,1,83097060,4,3,2,2,1,2,2,5,0,1,1,2,-2,1,1,1,5,1,15,0,30,0,15,0,-2,1,3,1,2,4,2,1,3,2,-2,2,2,1,0,0,0.0,1,0,1,7,1,1972,2,2,2,2,7,2,1,1,1,1972,0,3,1,1,1,1,20,15,10,5,35,35,-2,1,0,20,29-MAR-2019,1,1,1,1,1,1,1,1,4,2,1,3,3,3,3,3,3,3,3,3,3,3,1,-2,-2,-2,-2,-2,-2,-2,-2,4,5,5,5,4,5,5,5,4,0,93097061,1,22-OCT-2021,0,3012,30,31.9927126763,1,1,1,2,2,2,2,1,2,1,4,1,2,1,4,18.7601142063,3,5,1,1,1,3,3,2,1,2,1,1,5,5,99,5,3,3,1,2,3,1,2,1,1,2,1,3,1,18.75,0,1
1715,1,1,1,1,1,1,1,83097080,7,7,1,2,1,1,1,-1,1,1,1,1,1,1,1,1,5,1,22,0,24,0,16,0,-2,1,1,2,2,4,1,2,6,2,-2,2,2,1,0,1,0.0,3,0,1,8,1,1984,2,2,2,-1,-1,2,2,1,2,1984,0,1,1,2,2,2,16,-2,-2,-2,-2,-2,0,1,1,0,04-JUN-2019,1,-1,1,1,1,1,1,1,4,2,1,2,4,4,5,2,4,4,5,4,4,2,4,-2,-2,-2,-2,-2,-2,-2,-2,2,5,2,2,2,3,6,6,4,0,93097081,1,22-OCT-2021,0,1201,12,54.0320752581,1,2,1,1,1,1,1,2,2,1,2,1,1,1,4,53.8038148405,3,2,4,1,1,3,-1,1,1,2,1,1,5,1,-2,2,12,1,1,2,3,1,3,2,1,1,2,4,1,-1.0,0,13
1716,0,0,0,0,1,1,1,83097110,6,7,-1,-1,1,1,1,4,1,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,1,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,93097111,2,22-OCT-2021,1,301,3,15.3597390238, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,2,4.4226924758,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8
1717,1,1,0,1,1,1,1,83097260,1,1,2,2,2,2,1,2,1,1,1,2,-2,1,1,1,5,2,19,0,28,0,17,0,-2,1,4,1,1,4,2,2,1,2,-2,2,1,1,0,0,0.0,0,0,1,4,-2,1950,2,2,8,2,4,2,2,2,2,1950,0,2,1,2,2,2,8,25,63,0,0,13,0,0,1,0,30-MAY-2019,1,1,1,1,1,1,1,1,4,2,1,3,4,4,3,4,4,4,4,4,2,3,2,5,5,2,2,5,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,4,0,93097261,1,22-OCT-2021,0,420,4,215.3233614074,1,1,2,2,2,2,2,1,2,1,9,1,1,1,3,117.4814226746,2,4,3,1,1,3,1,1,1,2,2,1,1,1,-2,4,12,1,1,2,3,1,2,1,1,1,2,4,1,11.0,0,6
1718,1,1,1,1,1,0,0,83097380,1,8,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,14,0,40,0,24,0,-2,-2,1,2,2,1,1,2,2,2,-2,2,3,1,1,0,8.0,0,0,1,5,4,2003,2,2,8,1,1,2,2,1,1,1998,0,3,2,2,1,2,16,94,0,0,0,-2,0,1,1,0,21-MAR-2019,2,3,2,2,2,2,2,4,3,2,1,5,2,3,5,5,5,5,3,1,4,4,1,-2,-2,-2,-2,-2,-2,-2,-2,1,1,5,5,5,1,3,3,2,0,93097381,1,22-OCT-2021,0,2011,20,691.5360666421,2,1,2,1,2,2,2,2,2,1,4,1,1,1,3,267.3336738342,2,4,4,2,1,3,1,2,2,2,2,1,1,1,-2,4,12,2,1,4,3,2,2,1,2,2,1,4,2,8.0,0,3
1719,0,0,1,1,1,1,1,83097400,3,1,1,2,2,2,1,3,1,1,1,2,2,2,2,2,3,2,16,0,39,0,25,0,-2,1,4,1,1,5,2,2,1,2,-2,2,3,1,0,0,0.0,0,0,1,6,1,1980,2,2,7,2,2,2,1,2,2,1980,-2,-3,1,1,3,3,-3,-1,-1,-1,-1,-2,-2,1,1,-1,30-MAY-2019,1,1,1,1,1,1,1,1,3,2,1,5,3,5,2,5,5,5,1,5,5,1,2,-2,-2,-2,-2,-2,-2,-2,-2,3,4,2,4,3,3,3,3,3,0,93097401,1,22-OCT-2021,0,1703,17,100.585811795,1,1,1,1,2,2,2,1,1,1,1,1,2,1,4,56.8413013674,1,2,2,1,1,3,1,4,1,2,1,1,5,1,100,2,12,1,1,3,1,1,3,1,1,1,1,1,1,28.84615384616,0,13
1720,0,0,1,1,1,1,1,83097520,1,4,1,2,-1,-1,1,4,1,1,1,2,1,1,2,1,3,1,17,0,25,0,12,0,-2,1,1,2,2,1,1,2,6,2,-2,2,3,1,0,0,0.0,0,0,3,7,1,2003,2,2,8,-1,-1,2,1,1,3,1992,-2,2,3,3,3,1,12,-2,-2,83,0,-2,-1,1,1,100,03-MAY-2019,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,2,2,3,1,4,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,2,3,2,3,2,3,2,0,93097521,1,22-OCT-2021,0,1601,16,80.4073474139,2,1,2,1,1,1,2,1,2,1,-1,1,1,1,1,48.1597451732,3,4,-1,2,1,3,2,1,1,1,1,2,5,5,-1,4,-1,1,1,2,3,2,2,2,2,2,2,2,2,15.0,0,1
1721,1,1,1,1,1,1,1,83097560,1,8,1,2,2,2,2,-1,1,1,1,2,-2,1,2,2,2,2,18,0,29,0,17,0,-2,2,1,2,2,4,2,2,1,2,-2,2,2,1,0,0,3.0,0,0,1,4,-2,1973,2,2,5,2,4,2,2,2,1,1973,0,3,2,1,1,2,5,40,40,-2,-2,0,0,1,1,40,13-MAY-2019,1,1,3,1,2,1,1,1,4,2,1,2,3,4,4,4,5,4,4,3,2,3,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,4,0,93097561,1,22-OCT-2021,0,507,5,113.6565287476,1,2,2,2,2,2,2,1,2,1,1,1,1,1,4,66.646722995,3,6,4,2,1,3,1,2,1,2,1,2,5,1,-2,2,12,1,1,2,2,1,1,2,2,2,2,4,2,13.5,0,14
1722,0,0,0,1,1,0,0,83097730,6,6,-1,-1,1,1,-1,4,1,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,1,-8,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,93097731,2,22-OCT-2021,1,301,3,20.3806329836, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,2,4.8903430808,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8.0,-8,-8
1723,1,1,1,1,1,1,1,83097740,2,1,1,2,-1,-1,1,1,1,1,1,2,-2,2,2,1,3,1,17,0,25,0,12,0,-2,1,1,2,2,6,2,2,1,2,-2,2,1,1,0,0,1.0,0,0,1,6,1,1965,2,2,2,3,4,2,2,2,1,1965,11,2,3,1,1,3,19,37,5,-1,5,53,0,1,1,53,30-MAR-2019,1,1,1,1,1,2,1,1,4,2,3,2,3,3,4,2,3,3,4,3,2,3,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,3,2,3,2,3,3,0,93097741,1,22-OCT-2021,0,2117,21,9.6907931594,2,1,1,2,2,1,2,1,1,1,4,1,1,1,2,9.573519538,2,2,-1,2,1,3,2,1,1,2,1,2,5,2,-2,2,12,1,1,2,3,1,2,2,2,1,2,3,2,16.0,0,16
